epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,RF,LF,RH,LH
1670699047227.00,0.24378109375442042,1.962381782782022,-0.9572746,-175.45,-88.99,-56.42,93098,31936,0,243.42487686601248,185,0,0,0,1
1670699047233.00,-0.075775088,2.3722283664329704,0.28230099091289124,-165.88,-98.34,-75.16,93098,31936,0,243.42487686601248,186,0,0,0,1
1670699047243.00,0.32467140473132544,1.9520991303718944,0.4018624824582736,-60.54,-41.6,-68.91,94285,31936,0,246.53599848033676,187,0,0,0,1
1670699047249.00,0.4951193685384242,1.161991893024311,0.24140930021544924,45.62,-33.79,-77.07,94285,31936,0,246.53599848033676,188,0,0,0,0
1670699047259.00,0.7455674831178032,0.2619037726005851,-0.269059212,137.6,-139.87,-102.37,96570,31936,0,252.52497311279745,189,1,0,0,0
1670699047265.00,0.7560142307765233,0.041831432,-0.809543748,161.53,-213.18,-114.9,96570,31936,0,252.52497311279745,190,1,0,0,0
1670699047275.00,0.3964578394366969,-0.148228669,-2.300044855,193.09,-237.16,-105.21,100999,31936,0,264.1333620174665,191,1,0,0,0
1670699047281.00,0.3568962886930522,-0.238280113,-2.320562653,187.58,-210.66,-90.4,100999,31936,0,264.1333620174665,191,1,0,0,0
1670699047291.00,0.12732736600517403,0.021673554,-2.191096543,176.46,-169.86,-95.03,103444,31936,0,270.5416959239726,193,1,0,0,0
1670699047297.00,0.7177487164069287,0.081628829,-2.161645056,152.5,-199.92,-55.91,103444,31936,0,270.5416959239726,193,1,0,0,0
1670699047307.00,1.7581578049219364,-0.668417757,-3.092205816,175.57,-279.86,-34.76,104349,31936,0,272.91369681779184,195,1,0,0,0
1670699047313.00,1.3085517595108866,-0.898469591,-2.372775476,144.14,-286.72,-63.22,104349,31936,0,272.91369681779184,195,1,0,0,0
1670699047323.00,-0.791072741,-0.738529863,1.3966502435232864,134.29,-286.72,-57.07,108328,31936,0,283.3426377642082,197,1,1,0,0
1670699047329.00,-2.27071927,-1.438601453,1.7960761565093506,184.12,-286.72,-25.13,108328,31936,0,283.3426377642082,197,1,1,0,0
1670699047339.00,-2.630391166,-2.648686816,1.1755069730238354,264.6,-214.84,104.59,114961,31936,0,300.72770066885244,198,1,1,0,0
1670699047345.00,-2.640091053,-1.768787784,1.7549468931361267,254.59,-93.76,82.92,114961,31936,0,300.72770066885244,199,0,1,0,0
1670699047355.00,-1.349820619,-0.918905435,0.9543995280807951,249.59,103.87,5.17,105146,31936,0,275.00263020163044,200,0,1,0,0
1670699047361.00,0.7804192808721196,0.16095980736287965,-0.096132028,223.26,223.86,-41.76,105146,31936,0,275.00263020163044,201,0,1,0,0
1670699047371.00,2.0106281905056367,0.8008078634215408,1.6233549391626811,96,281.89,-45.52,96955,31936,0,253.5340563659692,202,0,1,0,0
1670699047377.00,2.210805483839459,0.5506386712594692,0.9128628371163152,94.12,170.59,-21.2,96955,31936,0,253.5340563659692,203,0,1,0,0
1670699047387.00,0.8809499467589572,0.060452,-0.157606273,123.01,1.06,-18.56,97036,31936,0,253.74635699845467,204,0,1,0,0
1670699047393.00,-1.608940234,-0.689752538,0.051949390136502155,116.83,-117.15,-11.31,97036,31936,0,253.74635699845467,205,0,1,0,0
1670699047403.00,-4.478867,-1.499975305,1.6515314512556953,76.34,-85.03,1.64,97503,31936,0,254.97036187957465,206,0,1,0,0
1670699047409.00,-3.838831656,-2.17021638,1.7311413138136453,117.88,21.62,20.36,97503,31936,0,254.97036187957465,207,0,1,0,0
1670699047419.00,-1.27883428,-2.850475258,1.3407799263324642,67.34,30.44,34.05,93148,31936,0,243.5559266391517,208,0,0,0,0
1670699047425.00,-0.47887375,-2.060750611,1.4304476427551474,-39.51,134.57,61.99,93148,31936,0,243.5559266391517,209,0,0,0,0
1670699047435.00,-0.268948203,-0.691040206,1.6901442176013268,-77.28,140.05,163.9,89267,31936,0,233.3838432480881,210,0,0,0,0
1670699047441.00,0.5909445290401861,0.5286588948428649,1.299868813333099,-78.59,83.33,251.8,89267,31936,0,233.3838432480881,211,0,0,0,0
1670699047451.00,1.040806651825054,1.338349920096561,0.4696200219263821,-18.37,33.04,255.74,88144,31936,0,230.44046534338204,212,0,0,0,0
1670699047457.00,0.7006401987674185,1.638035966834941,-0.090604008,20.63,2.26,232.31,88144,31936,0,230.44046534338204,213,0,0,0,0
1670699047467.00,-0.149553071,1.457719696253615,-0.580805347,42.17,-135.01,126.84,87051,31936,0,227.57571730255944,214,0,0,0,0
1670699047473.00,-0.489771593,1.3774031979140549,-1.090986045,33.63,-126.97,106.12,87051,31936,0,227.57571730255944,214,0,0,0,0
1670699047483.00,-0.150013827,0.43708799810023996,-1.711147916,12.92,-70.04,116.24,88156,31936,0,230.47191728893543,216,0,0,1,0
1670699047489.00,-0.210278138,0.026775186,-1.431292347,-37.89,30.38,95.65,88156,31936,0,230.47191728893543,216,0,0,1,0
1670699047499.00,-0.170562794,-0.273534383,-0.651420184,-125.44,129.82,39.18,89711,31936,0,234.5475652335641,218,0,0,1,0
1670699047505.00,0.099134013,-0.213839904,0.42846819450059476,-174.21,160.65,1.16,89711,31936,0,234.5475652335641,218,0,0,1,0
1670699047515.00,0.44881411840066865,-0.234140517,0.8283726265929005,-161.51,131.33,-2.68,91410,31936,0,239.0006365248336,220,0,0,1,0
1670699047521.00,0.5884793059361689,-0.284435275,0.8082928859154547,-166.26,113.73,-5.71,91410,31936,0,239.0006365248336,220,0,0,1,0
1670699047531.00,0.5181312150821196,-0.284723128,0.7382284962079717,-200.79,108.93,-0.73,90409,31936,0,236.3770200665871,221,0,0,1,1
1670699047537.00,0.5177712853160811,-0.455002919,0.6781786763491356,-219.44,98.25,5.97,90409,31936,0,236.3770200665871,222,0,0,1,1
1670699047547.00,0.4774007451063629,-0.425273356,0.19814236083487152,-237.9,81.17,22.88,90052,31936,0,235.4413246863733,223,0,0,1,1
1670699047553.00,0.35702062253104616,0.004466998,0.028118268388881415,-253.4,87.21,29.43,90052,31936,0,235.4413246863733,224,0,0,1,1
1670699047563.00,0.036631773111247615,0.7142196784987699,-0.321894993,-252.52,97.6,45.92,90037,31936,0,235.4020097544316,225,0,0,0,1
1670699047569.00,-0.273765058,1.373986167435603,-0.551898809,-242.25,87.02,63.18,90037,31936,0,235.4020097544316,226,0,0,0,1
1670699047579.00,-0.554169139,1.8937676668823995,-0.551894459,-243.63,48.73,86.61,92130,31936,0,240.88775325803783,227,0,0,0,1
1670699047585.00,-0.644579637,2.593564848,-0.241883044,-238.88,27.49,84.11,92130,31936,0,240.88775325803783,228,0,0,0,1
1670699047595.00,-0.124995541,2.7733776153100638,0.058134501,-171.95,52.67,45.25,100037,31936,0,261.6119643822685,229,0,0,0,1
1670699047601.00,0.4745843151551039,2.3632049269752904,0.3381573334501081,-117.24,82.65,18.47,100037,31936,0,261.6119643822685,230,0,0,0,1
1670699047611.00,1.9841611016725738,-0.356955207,0.7981845853453434,53.57,80.24,-86.88,110504,31936,0,289.0459238912255,231,0,0,0,1
1670699047617.00,1.663735704777535,-0.707105419,0.9082152362933321,110,16.86,-109.84,110504,31936,0,289.0459238912255,232,1,0,0,0
1670699047627.00,0.8433084829510413,-1.017248496,-0.881751957,168.81,-196.58,-74.07,116301,31936,0,304.2398345889826,233,1,0,0,0
1670699047633.00,-0.287120741,-0.147387037,-1.80171833,132.84,-270.14,-58.21,116301,31936,0,304.2398345889826,234,1,0,0,0
1670699047643.00,-1.377552423,0.9724765783590981,-1.631684975,121.97,-205.35,-34.71,119472,31936,0,312.5510112014697,235,1,0,0,0
1670699047649.00,-1.107986937,0.7723399988636883,-1.631652447,133.36,-174.8,-20.41,119472,31936,0,312.5510112014697,236,1,0,0,0
1670699047659.00,0.6515756519353405,0.19220068401889892,-2.571620627,161.05,-171.04,-5.75,118713,31936,0,310.5616756452169,237,1,0,0,0
1670699047665.00,1.5511354850276855,-0.427944124,-3.431588602,152.59,-199.06,6.71,118713,31936,0,310.5616756452169,238,1,0,0,0
1670699047675.00,1.2006925661273615,-0.568097255,-1.451554493,138.91,-266.29,-35.88,119740,31936,0,313.25343798549574,239,1,1,0,0
1670699047681.00,0.9602464859169529,-1.028261432,0.038484533300447155,139.43,-263.79,-46.92,119740,31936,0,313.25343798549574,239,1,1,0,0
1670699047691.00,-0.760203592,-2.088439102,2.448531870799195,183.25,-212.12,-24.98,123157,31936,0,322.2093794818276,241,1,1,0,0
1670699047697.00,-1.450658696,-2.848632207,1.558590853584141,262.82,-32.52,22.24,123157,31936,0,322.2093794818276,241,1,1,0,0
1670699047707.00,-1.871119672,-2.038841928,1.1086642988453521,275.35,70.71,-36.22,120678,31936,0,315.71193172958687,243,0,1,0,0
1670699047713.00,0.028413086051668535,-0.719068564,-0.361245556,200.33,151.52,-75.04,120678,31936,0,315.71193172958687,243,0,1,0,0
1670699047723.00,1.1079395995948298,0.8206882790641752,2.208863123662747,59.21,205.27,-102.9,107837,31936,0,282.05572899198137,244,0,1,0,0
1670699047729.00,0.9974599721524986,1.2204292655838185,1.478991821664515,21.34,233.17,-100.25,107837,31936,0,282.05572899198137,245,0,1,0,0
1670699047739.00,-0.323025906,0.4701549255665806,-0.520858436,182.8,91.18,-77.84,101726,31936,0,266.03882571891023,246,0,1,0,0
1670699047745.00,-1.393518338,0.059865494,-0.840686983,162.46,107.04,-62.83,101726,31936,0,266.03882571891023,247,0,1,0,0
1670699047755.00,-1.764017522,-0.330439004,-0.820493174,150.14,10.98,-34.67,99219,31936,0,259.4679900937115,248,0,1,0,0
1670699047761.00,-3.284523185,-1.240758565,1.1197238324858207,100.47,121.83,-2.51,99219,31936,0,259.4679900937115,249,0,1,0,0
1670699047771.00,-0.85503429,-2.061092982,1.2399649543940712,176.14,165.52,86.68,95070,31936,0,248.5934799186219,250,0,0,0,0
1670699047777.00,1.2244509536799795,-2.431441559,1.8802308740425064,-19.03,27.48,66.08,95070,31936,0,248.5934799186219,251,0,0,0,0
1670699047787.00,0.6539346997001569,-1.491802886,2.360521750657091,-126.76,36.58,85.19,89959,31936,0,235.19757210833444,252,0,0,0,0
1670699047793.00,0.41341900959546496,-0.872174777,2.060837023541191,-107.84,8.47,134.17,89959,31936,0,235.19757210833444,253,0,0,0,0
1670699047803.00,0.6629056884971425,-0.012554443,0.7311753363854137,11.3,1.55,212.43,87576,31936,0,228.9517399205209,254,0,0,0,0
1670699047809.00,0.9323962944930444,0.3670612360999954,0.001534669,33.73,-0.77,213.39,87576,31936,0,228.9517399205209,255,0,0,0,0
1670699047819.00,0.5118921231187348,0.9466754470262781,-0.358087364,31.52,-44.49,173.35,86597,31936,0,226.3857853624557,256,0,0,0,0
1670699047825.00,0.14139419932966196,0.8162912298936529,-0.347693227,-37.85,-140.81,103.56,86597,31936,0,226.3857853624557,257,0,0,1,0
1670699047835.00,-0.109096649,0.7059113476521187,-1.117285289,-72.19,-151.62,80.39,86214,31936,0,225.3819441002095,258,0,0,1,0
1670699047841.00,0.030420319,0.8155382467206561,-1.626865677,-64.39,-104.44,80.29,86214,31936,0,225.3819441002095,259,0,0,1,0
1670699047851.00,-0.400054158,0.7851740618773148,-0.986436122,-108.89,-13.08,46.2,86149,31936,0,225.21157939512852,260,0,0,1,0
1670699047857.00,-0.70051928,0.4648206251373748,0.024002108175094357,-139.04,38.51,13,86149,31936,0,225.21157939512852,261,0,0,1,0
1670699047867.00,-0.340974111,-0.235520488,0.6544480633768432,-189.73,144.16,-12.91,86848,31936,0,227.0436552236144,262,0,0,1,0
1670699047873.00,-0.191417533,-0.365847839,0.8649008425939327,-202.73,152.7,-21.87,86848,31936,0,227.0436552236144,262,0,0,1,0
1670699047883.00,-0.18184827,-0.50615997,0.8153593623529666,-222.02,150.47,-25.2,86697,31936,0,226.64788490873403,264,0,0,1,1
1670699047889.00,-0.112264949,-0.106455303,0.6158222471484139,-254.91,148.35,-4.37,86697,31936,0,226.64788490873403,264,0,0,1,1
1670699047899.00,0.37733386332954516,-0.776732111,0.5762878210290463,-285.72,178.09,24.01,86870,31936,0,227.1013171237956,266,0,0,1,1
1670699047905.00,0.5969495844957712,-0.266988511,0.1267541523091106,-285.69,185.73,34.71,86870,31936,0,227.1013171237956,266,0,0,1,1
1670699047915.00,0.7665835142508195,0.46277753902555896,-0.262780865,-286.42,176.42,36.27,88215,31936,0,230.62655602123968,267,0,0,0,1
1670699047921.00,1.0062367261833276,1.2425681212292092,-0.672319385,-275.61,121.56,28.53,88215,31936,0,230.62655602123968,268,0,0,0,1
1670699047931.00,0.935909986,1.892385124332463,-0.891863461,-252.97,24.25,14.39,91200,31936,0,238.4502275,269,0,0,0,1
1670699047937.00,0.5956037110627532,2.1322299694657483,-0.871414912,-238.79,-23.55,-3.8,91200,31936,0,238.4502275,270,0,0,0,1
1670699047947.00,-0.53468199,2.582103381918596,-0.250975256,-224.67,-75.51,-26.93,94299,31936,0,246.5726924168157,271,0,0,0,1
1670699047953.00,-0.444947149,2.6020052255866837,0.10945424750754514,-180.57,-32.81,-30.53,94299,31936,0,246.5726924168157,272,0,0,0,1
1670699047963.00,0.3948082332287671,1.8219344129818387,0.5598724599856426,-92.85,32.83,-56.08,100558,31936,0,262.97750301837885,273,0,0,0,0
1670699047969.00,0.7845842009178288,0.28188896762636817,0.48027820617611994,35.47,4.22,-87.61,100558,31936,0,262.97750301837885,274,0,0,0,0
1670699047979.00,0.9543806960924555,-0.348133703,0.1506701705159913,134.24,-133.01,-95.05,103897,31936,0,271.7290068686136,275,0,0,0,0
1670699047985.00,1.0241973939229942,0.061863552704893354,-1.50895307,176.16,-280.39,-92.54,103897,31936,0,271.7290068686136,276,1,0,0,0
1670699047995.00,0.5540336226305764,0.45187784775148276,-2.058592823,162.23,-253.51,-78.98,106710,31936,0,279.10186710542416,277,1,0,0,0
1670699048002.00,-0.316111605,0.6119062530366723,-2.518249925,189.1,-194.35,-67.86,105405,31936,0,275.6814680264914,278,1,0,0,0
1670699048008.00,0.2037605413224916,0.081945711,-3.20792443,186.11,-189.22,-66.17,105405,31936,0,275.6814680264914,279,1,0,0,0
1670699048018.00,1.5236488001203425,-0.238006975,-2.757615383,143.45,-218.57,-68.24,106054,31936,0,277.38249408183805,280,1,0,0,0
1670699048024.00,1.9835516956060069,-0.687955048,-2.497320707,135.26,-248.14,-70.95,106054,31936,0,277.38249408183805,281,1,0,0,0
1670699048034.00,0.8334672928602952,-1.377901632,0.12296271574208817,147.2,-283.62,-85.66,110259,31936,0,288.4037800028435,282,1,1,0,0
1670699048040.00,-1.816606835,-2.287849537,0.9732386943748828,201.01,-269.94,-26.84,110259,31936,0,288.4037800028435,282,1,1,0,0
1670699048050.00,-3.716673201,-2.027801007,1.3135112087176963,248.96,-263.71,39.07,111062,31936,0,290.5084393594588,284,1,1,0,0
1670699048056.00,-2.576733744,-1.32775756,1.4337839758793913,278.14,-21.12,36.99,111062,31936,0,290.5084393594588,284,1,1,0,0
1670699048066.00,-0.546789417,-0.967719986,1.0240602476467655,254.39,149.9,-2.15,104543,31936,0,273.4221699375719,286,0,1,0,0
1670699048072.00,2.0331596355764967,-0.167688519,0.17434279940058212,235.93,181.85,-18.34,104543,31936,0,273.4221699375719,286,0,1,0,0
1670699048082.00,2.0531134440032135,0.29233694360049195,1.5546340212924012,56.31,207.17,-52.91,100950,31936,0,264.00493323979003,288,0,1,0,0
1670699048088.00,1.9630716007629254,0.4823566204814797,1.2849359523018538,55.74,153.34,-53.97,100950,31936,0,264.00493323979003,288,0,1,0,0
1670699048098.00,-0.026966994,0.38237066814778314,-0.684749755,94.82,29.13,-73.21,100129,31936,0,261.85309596484467,289,0,1,0,0
1670699048104.00,-1.637003944,-0.507620879,-0.074421731,136.83,-166.78,-76.32,100129,31936,0,261.85309596484467,290,0,1,0,0
1670699048114.00,-4.167040833,-1.547618011,1.2159213090838303,91.97,-23.41,-7.18,100178,31936,0,261.98152474252106,291,0,1,0,0
1670699048120.00,-2.19707857,-2.527620472,1.2862805416811498,116.79,127.01,47.3,100178,31936,0,261.98152474252106,292,0,1,0,0
1670699048130.00,-0.147117058,-2.547627422,1.5966568186877175,-25.39,98.27,39.38,93855,31936,0,245.40897043133967,293,0,0,0,0
1670699048136.00,-0.087155396,-1.277637185,2.2370504647640104,-120.65,112.84,76.71,93855,31936,0,245.40897043133967,294,0,0,0,0
1670699048146.00,0.2228076657914555,-0.037647288,2.1474611302230295,-116.89,56.31,174.85,89854,31936,0,234.92236758474212,295,0,0,0,0
1670699048152.00,0.5727734221653505,0.44234524570882106,1.727887681876827,-80.04,47.86,209.24,89854,31936,0,234.92236758474212,296,0,0,0,0
1670699048162.00,0.8727430684756844,1.2523435115278228,0.088328228,8.11,30.69,207.07,88339,31936,0,230.95155945862484,297,0,0,0,0
1670699048168.00,0.5627175931279313,1.2723504193863655,-0.271219656,48.63,-40.71,182.4,88339,31936,0,230.95155945862484,298,0,0,0,0
1670699048178.00,-0.047302264,1.0323684954330254,-1.000758577,6.82,-131.43,123.44,87770,31936,0,229.4602130403009,299,0,0,1,0
1670699048184.00,-0.11731594,0.8223998159205621,-1.60029102,-31.6,-93.29,87.67,87770,31936,0,229.4602130403009,300,0,0,1,0
1670699048194.00,0.24267706160860786,0.34244605383978993,-1.799819085,-60.14,-33.92,68.86,89003,31936,0,232.69190044591323,301,0,0,1,0
1670699048200.00,-0.247322772,-0.117491407,-0.909344326,-137.36,56.17,26.35,89003,31936,0,232.69190044591323,302,0,0,1,0
1670699048210.00,-0.46731494,0.042588669388004374,0.24113224005064723,-192.9,139.77,-17.68,91052,31936,0,238.06232014915705,303,0,0,1,0
1670699048216.00,-0.367298872,0.29268747,0.7316099121156057,-198.82,157.32,-24.05,91052,31936,0,238.06232014915705,304,0,0,1,1
1670699048226.00,0.13272612644877832,0.1528061441944439,1.2920879821938627,-184.76,151.48,-17,91253,31936,0,238.5891402371765,305,0,0,1,1
1670699048232.00,0.17276083895035732,0.042945783,1.1625654737250202,-186.32,147.95,-20.99,91253,31936,0,238.5891402371765,305,0,0,1,1
1670699048242.00,0.2728060535683777,-0.346892574,0.6630410052555001,-223.76,134.76,-10.72,89604,31936,0,234.26711871904624,307,0,0,1,1
1670699048248.00,0.4028624912374534,-0.456707869,0.5535127942389804,-269.51,132.58,12.57,89604,31936,0,234.26711871904624,307,0,0,1,1
1670699048258.00,0.41293076102776055,0.023501043631339286,0.23397874963114054,-278.14,162.54,20.52,89333,31936,0,233.55682894863185,309,0,0,1,1
1670699048264.00,0.4130113286955016,0.5237353978124613,-0.345563412,-273.15,189.01,28.52,89333,31936,0,233.55682894863185,309,0,0,1,1
1670699048274.00,0.6831044929606884,1.3039963918085324,-0.645116032,-278.8,138.99,42.43,91300,31936,0,238.71232702392737,311,0,0,0,1
1670699048280.00,0.7232103532997786,1.6442849839195937,-0.75468135,-274.08,82.46,44.52,91300,31936,0,238.71232702392737,311,0,0,0,1
1670699048290.00,-0.116671214,2.474601658693693,-0.654261394,-215.67,-52.78,9.19,95019,31936,0,248.4598092,312,0,0,0,1
1670699048296.00,-0.346540498,2.774946195350062,-0.573857923,-189.2,-48.22,-17.34,95019,31936,0,248.4598092,313,0,0,0,1
1670699048306.00,-0.156397823,2.715317461632046,0.026527550112850462,-125.53,35.73,-65.75,102916,31936,0,269.1578103196228,314,0,0,0,1
1670699048312.00,0.4837565373894545,1.5657133121559887,0.5568936633163534,-21.86,100.82,-74.97,102916,31936,0,269.1578103196228,315,0,0,0,1
1670699048322.00,0.5839223071359405,0.046130699255297725,0.2072390653791228,91.61,-0.25,-54.93,110955,31936,0,290.22799284494096,316,0,0,0,0
1670699048328.00,0.344099095,-0.813433983,0.2375623063177665,173.55,-164.35,-48.21,110955,31936,0,290.22799284494096,317,0,0,0,0
1670699048338.00,-0.085713654,-0.622984477,-0.732138157,194.9,-233.19,-58.05,112556,31936,0,294.42420658085763,318,0,0,0,0
1670699048344.00,-0.235516602,-0.262524374,-1.381863828,178.74,-194.29,-58.59,112556,31936,0,294.42420658085763,319,1,0,0,0
1670699048354.00,0.32468956756478595,-0.212057064,-2.011615946,164.26,-46.77,-22.02,112775,31936,0,294.9982045872073,320,1,0,0,0
1670699048360.00,0.5749041601687543,-0.18158579,-2.401395211,170.06,-42.88,-31.12,112775,31936,0,294.9982045872073,321,1,0,0,0
1670699048370.00,1.1451263723711944,-0.191113695,-2.871201557,163.41,-137.06,-41.72,110990,31936,0,290.3197276861384,322,1,0,0,0
1670699048376.00,1.745355130363459,-0.180643848,-2.271033981,151.75,-236.06,-52.1,110990,31936,0,290.3197276861384,323,1,0,0,0
1670699048386.00,0.9455889257959069,-0.390179234,-2.210890477,136.65,-283.58,-52.84,112067,31936,0,293.1425397995564,324,1,0,0,0
1670699048392.00,-1.134174206,-0.709722734,-1.920768085,150.31,-286.72,-47.46,112067,31936,0,293.1425397995564,325,1,0,0,0
1670699048402.00,-1.763936415,-1.45927704,0.5593369612443164,160.43,-244.33,-28.17,116322,31936,0,304.29487549370106,326,1,1,0,0
1670699048408.00,-1.663699604,-2.448844486,2.2294288813946963,195.09,-170.17,-6.28,116322,31936,0,304.29487549370106,327,1,1,0,0
1670699048418.00,-0.523465142,-2.438426804,1.1995118061339909,284.1,-37.02,25.03,115661,31936,0,302.56239749280104,328,1,1,0,0
1670699048424.00,-0.313233886,-1.778024907,1.4095893696401167,262.54,17.18,11.46,115661,31936,0,302.56239749280104,329,0,1,0,0
1670699048434.00,0.6769936121137274,-0.187638881,0.44966463835804615,202.89,106.22,-32,106626,31936,0,278.88170348655035,330,0,1,0,0
1670699048440.00,1.6172168308844903,0.24273177120576095,0.16974024341014793,198.62,166.94,-54.56,106626,31936,0,278.88170348655035,330,0,1,0,0
1670699048450.00,2.1274349784594673,1.103087760834751,1.6398185202406983,67.44,148.83,-74.99,99749,31936,0,260.8571176889868,332,0,1,0,0
