epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,LF,RF,LH,RH,
1670359965992.00,-1.100518174,-0.979847355,0.7037423998401731,-258.59,-105.74,-25.74,-6376,14228,0,-17.09334713,14282,0,0,1,0,
1670359966002.00,-0.841063565,-0.939924355,0.7740187300364444,-286.72,8.54,-22.21,-6549,14228,0,-17.55072319,14284,0,0,1,0,
1670359966009.00,-0.681642474,-0.869988762,0.3642851286800998,-286.72,77.88,-8.01,-6549,14228,0,-17.55072319,14286,0,0,1,1,
1670359966019.00,-0.362253666,-0.370038732,-0.325461285,-286.72,138.08,24.39,-5228,14228,0,-14.05827357,14288,0,0,1,1,
1670359966026.00,0.38710433741782324,0.6399278470008242,-0.915223487,-286.72,172.04,75.43,-5228,14228,0,-14.05827357,14290,0,0,1,1,
1670359966036.00,1.116433087979252,2.0699131397587918,-1.315004335,-286.72,115.25,108.22,-4811,14228,0,-12.95581218,14292,0,0,1,1,
1670359966042.00,1.2957339907572574,2.7599189967190134,-1.524806356,-286.72,48.02,113.19,-4811,14228,0,-12.95581218,14294,0,0,1,1,
1670359966052.00,0.10500812187520864,3.529946540994857,-1.604631592,-226.73,-57.18,55.19,-4208,14228,0,-11.36160542,14296,0,0,0,1,
1670359966059.00,-0.455743757,3.439995822,-1.114481512,-143.23,-35.62,40.39,-4208,14228,0,-11.36160542,14298,0,0,0,1,
1670359966069.00,-0.756520991,2.3000656342363692,-1.104357022,56,11.13,63.98,1989,14228,0,5.021975464798187,14300,0,0,0,1,
1670359966076.00,-0.647322811,1.7401535621654547,-1.284258521,177.92,11.39,68.43,1989,14228,0,5.021975464798187,14302,0,0,0,1,
1670359966086.00,0.3118517670936313,0.2102562368387041,-1.234185932,255.88,-0.92,37.71,8518,14228,0,22.28329539274818,14304,0,0,0,1,
1670359966092.00,1.6510038381514416,-0.71963029,-0.614138712,275.3,-1.55,-13.31,8518,14228,0,22.28329539274818,14306,0,0,0,1,
1670359966102.00,0.7901343493974153,-0.409510146,-0.104115909,242.79,-22.12,-41.62,4045,14228,0,10.457612433991814,14308,0,0,0,0,
1670359966109.00,-2.020756042,-0.499387363,-0.374116309,224.99,-13.88,18.46,4045,14228,0,10.457612433991814,14310,0,0,0,0,
1670359966119.00,-3.531666681,-0.659265779,-1.424138515,223.15,56.26,57.27,3856,14228,0,9.957935689,14312,0,0,0,0,
1670359966126.00,-3.312596295,-0.839149011,-2.344180848,216.36,87.22,51.23,3856,14228,0,9.957935689,14314,0,0,0,0,
1670359966136.00,-2.213542513,-1.019040408,-2.294241085,151.21,212.16,23.62,7793,14228,0,20.36654597510938,14316,1,0,0,0,
1670359966142.00,-1.384501813,-1.108942988,-2.154316218,151.72,253.42,12.94,7793,14228,0,20.36654597510938,14318,1,0,0,0,
1670359966152.00,1.1745301865078808,-0.828859382,0.8455975664487585,134.39,258.2,71.86,15542,14228,0,40.85329250929294,14320,1,0,0,0,
1670359966159.00,2.0335582105679477,-0.828791831,1.8955045616343331,121.69,207.02,129.08,15542,14228,0,40.85329250929294,14322,1,0,0,0,
1670359966169.00,2.332586740004403,-0.90874221,2.1054089637438413,250.72,179.44,64.38,15635,14228,0,41.09916519321075,14324,1,0,0,0,
1670359966176.00,1.0316196104079645,-0.668712053,0.8553144235435393,286.68,145.38,-35.24,15635,14228,0,41.09916519321075,14326,1,0,0,0,
1670359966186.00,0.5606599592079055,-1.208702555,0.6752239643455223,275.7,79.07,-24.76,11770,14228,0,30.880907952970784,14328,1,0,0,0,
1670359966192.00,0.1697104258426268,-1.178714554,1.2751401249623815,167.51,15.46,-26.12,11770,14228,0,30.880907952970784,14330,1,0,0,0,
1670359966202.00,-0.841226591,-0.108748494,1.5850650385594496,117.15,-32.98,21.03,11891,14228,0,31.200806821293952,14332,1,1,0,0,
1670359966209.00,-0.802148697,0.4311954927875083,1.7150003578618984,133.84,-86.41,50.3,11891,14228,0,31.200806821293952,14334,1,1,0,0,
1670359966219.00,0.3969466701707244,0.48111738510989294,-0.005052817,144.26,27.23,12.32,7124,14228,0,18.59784892628129,14336,1,1,0,0,
1670359966226.00,3.1360621514236096,-1.178982883,2.5349061061923104,107.42,150.11,42.76,7124,14228,0,18.59784892628129,14338,0,1,0,0,
1670359966236.00,2.9052000458168346,-1.579105331,-0.805122725,160.04,17.09,-107.84,4687,14228,0,12.154927090714724,14340,0,1,0,0,
1670359966242.00,1.9743618239866894,-1.799249661,-0.685139486,144.69,38.17,-169.61,4687,14228,0,12.154927090714724,14342,0,1,0,0,
1670359966252.00,0.6335479862419261,-1.849415005,1.8248555371576505,-54.22,14.66,-145.14,-1220,14228,0,-3.461954027,14344,0,1,0,0,
1670359966259.00,0.3527582973527595,-1.659599814,2.0248619474861727,-95.87,-73.33,-135.66,-1220,14228,0,-3.461954027,14346,0,1,0,0,
1670359966269.00,-0.248007871,-1.06980185,1.4748789229633534,-45.01,-50.76,-158.78,-3659,14228,0,-9.910163447,14348,0,1,0,0,
1670359966276.00,-0.628751273,-0.280018285,0.4649050152602984,-37.64,-8.86,-162.32,-3659,14228,0,-9.910163447,14350,0,1,0,0,
1670359966286.00,-0.589472597,0.16975410522972761,-0.135061735,-59.33,39.31,-142.33,-5246,14228,0,-14.10586183,14352,0,0,0,0,
1670359966292.00,-0.140172361,0.5595187038276099,-0.515023529,-87.39,80.82,-112.93,-5246,14228,0,-14.10586183,14354,0,0,0,0,
1670359966302.00,0.2691490815640173,0.7792788481737782,-0.594982563,-135.88,129.01,-77.49,-6301,14228,0,-16.8950627,14356,0,0,0,0,
1670359966309.00,0.628491431,0.8390376831564867,-0.494940885,-169.51,67.82,-61.01,-6301,14228,0,-16.8950627,14358,0,0,0,0,
1670359966319.00,0.6678542962389266,0.958798069,-0.464900335,-145.73,-44.42,-75.31,-6608,14228,0,-17.70670694,14360,0,0,0,0,
1670359966326.00,0.6572370858212987,1.1085625268117678,-0.404862553,-136.85,-92.47,-85.86,-6608,14228,0,-17.70670694,14362,0,0,0,0,
1670359966336.00,0.41663896297057373,0.8583331968755713,-0.044829003,-165,-203.99,-85.42,-6407,14228,0,-17.17530469,14364,0,0,0,0,
1670359966342.00,0.23605886279023375,0.5481118391433845,0.1051989733407311,-181.37,-217.86,-79.22,-6407,14228,0,-17.17530469,14366,0,0,0,0,
1670359966352.00,-0.214504442,-0.702100087,0.48522006855643196,-218.37,-210.18,-37.99,-5884,14228,0,-15.79260131,14368,0,0,0,1,
1670359966359.00,-0.305052245,-1.012301222,0.5752329126180897,-257.22,-173.01,28.1,-5884,14228,0,-15.79260131,14370,0,0,0,1,
1670359966369.00,-0.2655858,-0.962490052,0.7752359763946536,-284.5,-108.8,73.14,-6045,14228,0,-16.21825187,14372,0,0,0,1,
1670359966376.00,-0.35610627,-0.562664747,0.7352274979554226,-285.2,-86.35,89.79,-6045,14228,0,-16.21825187,14374,0,0,0,1,
1670359966386.00,-0.386614693,-0.21282315,0.095205454,-283.98,-99.01,81.23,-5656,14228,0,-15.18981667,14376,0,0,0,1,
1670359966392.00,-0.447111972,0.47703710746347305,-0.464832378,-286.72,-127.92,67.53,-5656,14228,0,-15.18981667,14378,0,0,1,1,
1670359966402.00,-0.59759885,1.3169184284080067,-0.614888266,-286.72,-142.26,81.87,-4643,14228,0,-12.51165507,14380,0,0,1,1,
1670359966409.00,-0.338075886,1.6368230057555233,-1.03496435,-286.72,-125.8,112.16,-4643,14228,0,-12.51165507,14382,0,0,1,1,
1670359966419.00,-0.028543464,1.8567525838939758,-2.215062473,-247.69,-58.74,103.65,-3634,14228,0,-9.844068639,14384,0,0,1,1,
1670359966426.00,0.070998157,2.106708281183432,-2.455183971,-218.61,-15.14,89.5,-3634,14228,0,-9.844068639,14386,0,0,1,0,
1670359966436.00,0.9805487380651633,3.346690448,0.014670517054421489,-132.1,-20.22,64.59,-219,14228,0,-0.815517934,14388,0,0,1,0,
1670359966442.00,0.9801079194374576,3.5166984730253534,0.7545009445789184,-51.82,-75.39,67.41,-219,14228,0,-0.815517934,14390,0,0,1,0,
1670359966452.00,-0.150324906,2.256730578587588,0.4943074762814206,142.96,-81.05,90.21,2810,14228,0,7.192528943255369,14392,0,0,1,0,
1670359966459.00,-1.040750552,0.35678384150237835,-0.665909809,251.58,-57.48,109.98,2810,14228,0,7.192528943255369,14394,0,0,1,0,
1670359966469.00,-1.881169778,-0.973145445,-0.496150904,263.22,-62.51,71.17,7409,14228,0,19.35132973183586,14396,0,0,1,0,
1670359966476.00,-2.181582959,-1.143061229,-0.496415707,280.62,-41.98,51.99,7409,14228,0,19.35132973183586,14398,0,0,0,0,
1670359966486.00,-2.111989809,-0.632967273,-0.846703918,278.34,85.66,44.15,4320,14228,0,11.184655316544465,14400,0,0,0,0,
1670359966492.00,-1.96238924,-0.322867013,-1.737014969,226.35,188.44,40.77,4320,14228,0,11.184655316544465,14402,0,0,0,0,
1670359966502.00,-1.732779348,-0.452763603,-2.977347855,146.05,277.98,47.36,1747,14228,0,4.382177728151855,14404,1,0,0,0,
1670359966509.00,-1.143157466,-0.542660003,-3.187700837,103.93,286.68,48.85,1747,14228,0,4.382177728151855,14406,1,0,0,0,
1670359966519.00,0.17647968820648036,0.10744099542698705,-0.298071214,54.55,286.68,51.69,8096,14228,0,21.16761504206739,14408,1,0,0,0,
1670359966526.00,0.6461357575898845,0.097536724,0.9515445433198242,96.95,286.68,55.57,8096,14228,0,21.16761504206739,14410,1,0,0,0,
1670359966536.00,3.035814375215506,-1.212375418,2.161150248145988,206.16,278.66,46.91,14071,14228,0,36.96427403571132,14412,1,0,0,0,
1670359966542.00,2.425518725045268,-1.122297894,1.3207494341282542,286.6,219.02,-47.84,14071,14228,0,36.96427403571132,14414,1,0,0,0,
1670359966552.00,1.1352511975560684,-1.012232859,0.5903450770071287,286.68,47.97,-83.92,9552,14228,0,25.016976631146143,14416,1,0,0,0,
1670359966559.00,0.6450133718990637,-1.162182053,0.8699396349281252,276.75,-127.85,-20.27,9552,14228,0,25.016976631146143,14418,1,0,0,0,
1670359966569.00,-0.945193701,-1.002146783,0.7995351852846809,223.82,-156.38,2.13,7233,14228,0,18.886022287002163,14420,1,0,0,0,
1670359966576.00,-1.905369099,-0.762127932,0.6191334882321655,152.85,-129.44,45.52,7233,14228,0,18.886022287002163,14422,1,1,0,0,
1670359966586.00,-1.045511635,-0.322126007,0.25873601453453066,104.68,-1.9,36.45,7490,14228,0,19.565476908151368,14424,1,1,0,0,
1670359966592.00,0.4243803353411789,0.357858748,-0.831655964,102.93,191.46,33.77,7490,14228,0,19.565476908151368,14426,0,1,0,0,
1670359966602.00,3.3743087004199883,-0.262173788,1.3979587511689948,92.18,213.43,54.44,4243,14228,0,10.98108330942972,14428,0,1,0,0,
1670359966609.00,4.124274996783079,-0.272223706,-0.832418676,130.74,90.7,-8.7,4243,14228,0,10.98108330942972,14430,0,1,0,0,
1670359966619.00,1.9342797802636984,-1.14229103,1.0572128434483277,146.61,17.42,-201.39,1552,14228,0,3.866638229614522,14432,0,1,0,0,
1670359966626.00,1.4243224137525274,-1.74237557,1.8468542500905865,34.52,-14.94,-187.15,1552,14228,0,3.866638229614522,14434,0,1,0,0,
1670359966636.00,-0.215598662,-1.85247671,2.096506139868148,-98.2,-46.37,-155.49,-2153,14228,0,-5.928612243,14436,0,1,0,0,
1670359966642.00,-0.445485481,-1.682593225,1.7961684931729907,-59.66,-38.88,-174.57,-2153,14228,0,-5.928612243,14438,0,1,0,0,
1670359966652.00,-0.675340177,-0.902723221,0.7158405689707874,-23.67,-13.27,-177.72,-3802,14228,0,-10.28822575,14440,0,1,0,0,
1670359966659.00,-0.685164745,-0.072864233,-0.224478964,-58.21,38.21,-149.13,-3802,14228,0,-10.28822575,14442,0,1,0,0,
1670359966669.00,-0.294960952,0.4569865508114286,-0.794791732,-92.05,75.99,-121.08,-5495,14228,0,-14.76416611,14444,0,0,0,0,
1670359966676.00,0.23526963764095754,0.7868320193435296,-0.845099345,-133.38,108.18,-84.6,-5495,14228,0,-14.76416611,14446,0,0,0,0,
1670359966686.00,0.5055255530229554,0.8266749235037529,-0.535403192,-160.96,92.81,-60.17,-5910,14228,0,-15.86133991,14448,0,0,0,0,
1670359966692.00,0.5158052718292204,0.8965177480032818,-0.365704387,-149.84,-29.8,-62.07,-5910,14228,0,-15.86133991,14450,0,0,0,0,
1670359966702.00,0.4461071171753076,1.146362645904855,-0.426003814,-124.08,-143.58,-81.24,-6203,14228,0,-16.63597106,14452,0,0,0,0,
1670359966709.00,0.37642922478616125,1.076211392791821,-0.426302172,-119.14,-186.2,-80.02,-6203,14228,0,-16.63597106,14454,0,0,0,0,
1670359966719.00,0.1267695588388953,0.3060653676243577,-0.176600002,-135.3,-231,-66.4,-5778,14228,0,-15.51235933,14456,0,0,0,0,
1670359966726.00,0.077125955,0.005925621,0.003102288,-155.16,-229.03,-55.09,-5778,14228,0,-15.51235933,14458,0,0,0,0,
1670359966736.00,-0.012503825,-0.264206973,0.6928043537687898,-193.61,-188.4,-23.07,-5547,14228,0,-14.90164331,14460,0,0,0,1,
1670359966742.00,-0.15212205,-0.284331563,0.7625057891581434,-217.75,-123.46,15.02,-5547,14228,0,-14.90164331,14462,0,0,0,1,
1670359966752.00,-0.301730973,-0.544447227,0.5522059992358509,-222.01,-99.9,55.06,-4826,14228,0,-12.99546906,14464,0,0,0,1,
1670359966759.00,-0.381332787,-0.624552904,0.41190414,-243.72,-101.06,77.52,-4826,14228,0,-12.99546906,14466,0,0,0,1,
1670359966769.00,-0.500929573,-0.03464735,0.2715991447223801,-272.34,-126.13,76.49,-4265,14228,0,-11.51230158,14468,0,0,0,1,
1670359966776.00,-0.580523256,0.4252708214126739,-0.048710217,-285.49,-148.31,83.49,-4265,14228,0,-11.51230158,14470,0,0,1,1,
1670359966786.00,-0.650115568,0.7752030204272305,-0.659025247,-286.72,-153.79,89.55,-3700,14228,0,-10.01855893,14472,0,0,1,1,
1670359966792.00,-0.239708021,1.1351505047692605,-0.949347191,-286.72,-154.25,96.7,-3700,14228,0,-10.01855893,14474,0,0,1,1,
1670359966802.00,0.3906980510899238,1.5651142227848414,-1.419677066,-279.2,-104.18,85.32,-2173,14228,0,-5.981488089,14476,0,0,1,1,
1670359966809.00,0.5511013799247726,1.8750946620784197,-1.420015502,-249.57,-65.16,73.85,-2173,14228,0,-5.981488089,14478,0,0,1,0,
1670359966819.00,0.5215006095423158,3.325091673436826,-0.110362663,-80.95,-18.19,77.69,1408,14228,0,3.4859321383869526,14480,0,0,1,0,
1670359966826.00,0.28189420966495454,3.1751042316435427,0.2792816693736546,-9.67,-29.92,100.27,1408,14228,0,3.4859321383869526,14482,0,0,1,0,
1670359966836.00,0.11228047632003654,0.9851302464199101,0.01891788,137.62,-48.6,128.74,14177,14228,0,37.24451601953161,14484,0,0,1,0,
1670359966842.00,-0.487342401,-0.754833306,-0.371453636,245.1,-100.37,72.1,14177,14228,0,37.24451601953161,14486,0,0,1,0,
1670359966852.00,-1.856976198,-0.614789904,-0.08183247,250.31,-129.78,29.23,14264,14228,0,37.47452594964827,14488,0,0,1,0,
1670359966859.00,-2.196622392,0.065256965,-1.072218134,230.89,-10.49,21.43,14264,14228,0,37.47452594964827,14490,0,0,0,0,
1670359966869.00,-2.266281863,0.3253039471423563,-1.482609947,208.8,128.81,18.42,10051,14228,0,26.33622898894168,14492,0,0,0,0,
1670359966876.00,-2.205954684,-0.404652268,-2.433006841,196.62,213.62,12.33,10051,14228,0,26.33622898894168,14494,1,0,0,0,
1670359966886.00,-1.695640061,-0.584614972,-3.133407095,199.4,285.72,-16.98,20242,14228,0,53.27911632019277,14496,1,0,0,0,
1670359966892.00,-0.115336416,-0.25458737,-0.763808119,197.23,286.68,-17.4,20242,14228,0,53.27911632019277,14498,1,0,0,0,
1670359966902.00,0.4149583598106107,-1.524572478,1.3857934672922658,206.45,286.68,123.56,26697,14228,0,70.34479562,14500,1,0,0,0,
1670359966909.00,0.6352465599956907,-2.314573001,2.275401337058371,217.82,286.68,164.16,26697,14228,0,70.34479562,14502,1,0,0,0,
1670359966919.00,0.6855303888547173,-2.804591072,1.5950188437037587,275.55,159.24,89.76,30920,14228,0,81.5095305,14504,1,0,0,0,
1670359966926.00,0.6758118320137048,-2.034627989,1.5746486824424244,255.82,70.98,102.05,30920,14228,0,81.5095305,14506,1,0,0,0,
1670359966936.00,1.1460926027705018,-0.414684149,1.8942928438675095,201.72,-16.17,108.42,32233,14228,0,84.98082979178848,14508,1,0,0,0,
1670359966942.00,0.956374091,0.5152407223670827,0.8839526560011447,169.26,-23.93,81.37,32233,14228,0,84.98082979178848,14510,1,0,0,0,
1670359966952.00,-0.113342663,0.8651471612798789,0.1536288744767317,157.32,-52.97,76.29,18198,14228,0,47.87520485860144,14512,1,1,0,0,
1670359966959.00,-0.233056874,0.16503562848840106,0.2033218739795219,123.58,-92.5,34.6,18198,14228,0,47.87520485860144,14514,1,1,0,0,
1670359966969.00,0.16723215326787577,-0.005093602,-0.706968132,95.37,-84.7,-74.39,12913,14228,0,33.90276255208962,14516,0,1,0,0,
1670359966976.00,1.2975250878392364,-0.435240369,0.41275906292241193,76.46,40.02,-53.55,12913,14228,0,33.90276255208962,14518,0,1,0,0,
1670359966986.00,2.867822399,-0.825404485,0.5825036904169267,104.33,-121.5,-93.49,10682,14228,0,28.004461930362485,14520,0,1,0,0,
1670359966992.00,2.998123990671189,-0.6655856,-0.247734066,144.13,-152.63,-143.28,10682,14228,0,28.004461930362485,14522,0,1,0,0,
1670359967002.00,0.028428903009934448,-1.585783093,1.7020458500859164,60.24,-15.87,-101.12,2395,14228,0,6.095355138675917,14524,0,1,0,0,
1670359967009.00,-0.741264575,-1.835995946,1.4618432552789207,-23.61,10.07,-138.6,2395,14228,0,6.095355138675917,14526,0,1,0,0,
1670359967019.00,-0.94095843,-1.506222595,1.1016575498020411,-68.2,64.89,-177.2,-1932,14228,0,-5.344334144,14528,0,1,0,0,
1670359967025.00,-0.590654511,-0.806460857,0.27148763443147794,-75.05,104.64,-144.41,-1932,14228,0,-5.344334144,14530,0,1,0,0,
1670359967035.00,-0.200354384,0.003291981,-0.468667959,-78.25,116.93,-110.75,-4517,14228,0,-12.17853724,14532,0,1,0,0,
1670359967042.00,0.13994059939566322,0.31303893779702885,-0.638810821,-86.56,121.44,-90.89,-4517,14228,0,-12.17853724,14534,0,0,0,0,
1670359967052.00,0.6002291708698947,0.6527831052880239,-0.178942462,-158.71,125.44,-50.41,-6118,14228,0,-16.41124871,14536,0,0,0,0,
1670359967059.00,0.6305100013366928,0.6325274657724494,-0.069064234,-164.81,70.97,-49.31,-6118,14228,0,-16.41124871,14538,0,0,0,0,
1670359967069.00,0.3607815906396748,0.8222747892609275,-0.399177372,-121.29,-75.29,-60.16,-6107,14228,0,-16.382167,14540,0,0,0,0,
1670359967075.00,0.24104223888495213,0.9720275718896101,-0.519283012,-89.31,-211.99,-71.5,-6107,14228,0,-16.382167,14542,0,0,0,0,
1670359967085.00,-0.3787099,0.741787992,-0.269382162,-106.79,-281.78,-86.92,-5984,14228,0,-16.05698054,14544,0,0,0,0,
1670359967092.00,-1.028476698,0.16155790611138476,-0.059475683,-144.11,-286.68,-95.94,-5984,14228,0,-16.05698054,14546,0,0,0,0,
1670359967102.00,-1.338259864,-0.13866107,0.20043566970489446,-171.96,-238.38,-62.06,-5611,14228,0,-15.07084602,14548,0,0,1,0,
1670359967109.00,-1.27806076,-0.248867422,0.3503511580914299,-194.39,-140.18,-16.89,-5611,14228,0,-15.07084602,14550,0,0,1,0,
1670359967119.00,-1.01788028,-0.699059609,0.30026998563252055,-214.26,-89.64,11.52,-4422,14228,0,-11.92737697,14552,0,0,1,0,
1670359967125.00,-0.567718853,-0.879235951,0.3701912454347245,-248.3,-59.77,18.88,-4422,14228,0,-11.92737697,14554,0,0,1,0,
1670359967135.00,-0.177576532,-0.65939453,0.14011390528764156,-274.95,-41.2,9.84,-3783,14228,0,-10.23799369,14556,0,0,1,0,
1670359967142.00,-0.107453135,-0.369533145,0.070036823,-280.27,-23.31,-1.08,-3783,14228,0,-10.23799369,14558,0,0,1,0,
1670359967152.00,0.002651644,1.2003506135527442,-0.550041202,-286.71,56.32,6.14,-1694,14228,0,-4.715111577,14560,0,0,1,1,
1670359967159.00,0.10273815187524202,1.6402591394209263,-0.770121329,-286.72,71.95,16.42,-1694,14228,0,-4.715111577,14562,0,0,1,1,
1670359967169.00,0.3628067341437135,2.3201944778718167,-1.000204547,-281.32,41.2,43.95,677,14228,0,1.5533199669470006,14564,0,0,1,1,
1670359967175.00,0.14285768196204746,2.3901580271554432,-0.740291554,-245.28,-36.81,57.64,677,14228,0,1.5533199669470006,14566,0,0,1,1,
1670359967185.00,-0.907108769,2.260150349882337,0.22961725747921502,-191.14,-14.03,68.82,-290,14228,0,-1.003227187,14568,0,0,0,1,
1670359967192.00,-1.237092323,1.860171106692303,0.3795216932580092,-45.95,118.29,103.46,-290,14228,0,-1.003227187,14570,0,0,0,1,
1670359967202.00,-1.137092419,1.2702191063909263,0.039421585,78.36,240.27,135.39,-967,14228,0,-2.793074575,14572,0,0,0,1,
1670359967209.00,-1.167108082,0.800292448,-0.520683289,136.08,253.9,164.32,-967,14228,0,-2.793074575,14574,0,0,0,1,
1670359967219.00,-0.847137881,0.4703887053645497,-0.990793122,189.84,217.08,157.07,-392,14228,0,-1.272894002,14576,0,0,0,1,
1670359967225.00,-0.007179986,0.5205051018569876,-1.590907904,202.94,228.96,130.43,-392,14228,0,-1.272894002,14578,0,0,0,1,
1670359967235.00,-0.107232287,0.49063861321052793,-2.161027215,188.09,286.67,5.86,-1543,14228,0,-4.315898939,14580,0,0,0,1,
1670359967242.00,-0.687292534,0.3207860138102561,-2.621150002,178.04,286.68,-20.37,-1543,14228,0,-4.315898939,14582,1,0,0,0,
1670359967252.00,-1.247358341,0.14094390543456597,-2.291274388,147.45,259.8,78.45,5414,14228,0,14.076964092953911,14584,1,0,0,0,
1670359967259.00,-0.657427063,-0.298891227,-0.981397594,132.27,229.72,131.17,5414,14228,0,14.076964092953911,14586,1,0,0,0,
1670359967269.00,1.1925042351298742,-1.71872289,2.828483843252073,155.67,279.17,163.64,11525,14228,0,30.23317883942388,14588,1,0,0,0,
1670359967275.00,2.5124385477697575,-3.068554321,2.448373485332902,277.47,286.29,68.8,11525,14228,0,30.23317883942388,14590,1,0,0,0,
1670359967285.00,1.822378491819739,-2.6983881,1.3282743481065171,286.68,142.26,-33.85,16636,14228,0,43.74560128570239,14592,1,0,0,0,
1670359967292.00,1.1423259951011198,-1.988225849,1.2081886606328844,286.12,-83.38,-0.95,16636,14228,0,43.74560128570239,14594,1,0,0,0,
1670359967302.00,-0.307717674,-1.358068207,1.0781179909472687,224.96,-104.82,20.41,16093,14228,0,42.31002206669844,14596,1,0,0,0,
1670359967309.00,-0.917751609,0.3920849584882065,1.79806338,115.85,-173.15,83.97,16093,14228,0,42.31002206669844,14598,1,0,0,0,
1670359967319.00,-0.377774915,0.7822341883472815,0.9380253520733816,81.78,-135.59,90.4,9956,14228,0,26.08506872042349,14600,1,1,0,0,
